% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1446 +3.675037606e+004 +3.675037606e+004 +3.678497606e+004 +3.678497606e+004 +4.2145e-001 +2.4302e+000 +2.9326e+000 +8.0964e-001 +8.7759e+000 -5.1938e+000 -8.6121e-002 -6.8720e+000 -2.4109e+000 -1.1799e+000 -5.6900e-001 +2.1348e+000 -5.5708e-001 +2.9975e+000 -3.7946e+000 -1.8678e+000 +3.2985e+000 +2.1461e+000 -1.3022e+000 +3.1029e+000
1685 +2.333648258e+004 +2.333648258e+004 +2.337108258e+004 +2.337108258e+004 -3.9988e+000 +1.7296e+000 +6.2697e-001 -3.9082e-001 +1.0821e+001 -6.0269e+000 -7.4993e-001 -3.5397e+000 -3.9828e+000 -3.5437e+000 -1.2525e+000 +3.2244e+000 -1.0498e+000 +3.1535e+000 -3.7066e+000 -1.8341e+000 +3.5239e+000 +2.1504e+000 -1.3440e+000 +3.1402e+000
1882 +1.339073126e+004 +1.339073126e+004 +1.342533126e+004 +1.342533126e+004 +2.8077e+000 +3.0020e+000 +2.4478e+000 -1.8103e+000 +9.6947e+000 -5.0707e+000 -1.9026e+000 -2.0238e+000 -4.2401e+000 -3.1563e+000 -6.2320e-001 +3.2911e+000 +1.0804e-002 +2.8181e+000 -3.9721e+000 -1.6718e+000 +3.4887e+000 +2.2044e+000 -1.3686e+000 +3.0959e+000
2062 +9.901873608e+003 +9.901873608e+003 +9.936473608e+003 +9.936473608e+003 +4.9050e+000 +1.7544e+000 +2.2845e+000 -1.2787e+000 +9.9185e+000 -4.5004e+000 -4.5539e+000 +5.2384e-001 -4.3299e+000 -2.6898e+000 -7.8077e-001 +3.6295e+000 -1.4960e-001 +2.8697e+000 -3.9112e+000 -1.6662e+000 +3.4449e+000 +2.1998e+000 -1.3520e+000 +3.0992e+000
2189 +5.173560352e+003 +5.173560352e+003 +5.208160352e+003 +5.208160352e+003 -2.3151e+000 +2.8809e+000 +3.0266e+000 +4.8056e-001 +7.4301e+000 -3.3719e+000 -3.9721e+000 +2.5579e-001 -3.3831e+000 -2.8360e+000 -3.4773e-001 +3.0628e+000 -3.0459e-001 +2.8951e+000 -3.8652e+000 -1.6683e+000 +3.4605e+000 +2.1512e+000 -1.3781e+000 +3.1047e+000
2423 +3.921383585e+003 +3.921383585e+003 +3.955983585e+003 +3.955983585e+003 +5.6630e-001 +2.3675e+000 +2.5389e+000 +3.6445e-001 +7.0911e+000 -2.7673e+000 -4.6814e+000 +8.8089e-001 -3.5964e+000 -3.5886e+000 -2.3380e-001 +3.3746e+000 -3.5090e-001 +2.8962e+000 -3.7960e+000 -1.6823e+000 +3.4358e+000 +2.1552e+000 -1.3803e+000 +3.0935e+000
2695 +2.346517325e+003 +2.346517325e+003 +2.381117325e+003 +2.381117325e+003 +4.0988e+000 +1.7899e+000 +2.4378e+000 +4.0325e+000 +3.9048e+000 -1.8640e+000 -3.1264e+000 +3.1882e+000 -2.8623e+000 -3.8363e+000 +4.2447e-001 +3.5018e+000 -4.2609e-001 +3.0675e+000 -3.6453e+000 -1.6729e+000 +3.4437e+000 +2.1357e+000 -1.3841e+000 +3.0981e+000
2821 +1.462599105e+003 +1.462599105e+003 +1.497199105e+003 +1.497199105e+003 +5.5516e+000 +1.4576e+000 +2.0889e+000 +4.7224e+000 +1.9756e-001 -2.0299e+000 -3.2979e+000 +3.0812e+000 -2.9838e+000 -3.2825e+000 +6.3899e-001 +3.9769e+000 -2.2575e-001 +3.0130e+000 -3.7191e+000 -1.6775e+000 +3.4288e+000 +2.1441e+000 -1.3852e+000 +3.0924e+000
3079 +9.995680789e+002 +9.995680789e+002 +1.034168079e+003 +1.034168079e+003 +4.7202e+000 +2.4907e+000 +2.1624e+000 +7.4051e-001 +2.2057e+000 -1.4502e+000 -3.1635e+000 +2.4144e+000 -3.0180e+000 -2.9298e+000 +4.6619e-001 +3.5630e+000 -1.7815e-001 +2.9579e+000 -3.7589e+000 -1.6492e+000 +3.3962e+000 +2.1353e+000 -1.3628e+000 +3.0960e+000
3286 +6.024637785e+002 +6.024637785e+002 +6.370637785e+002 +6.370637785e+002 +5.1210e+000 +3.7841e+000 +3.2904e+000 +1.3192e-001 +9.0630e-001 -1.2896e+000 -2.4699e+000 +2.1951e+000 -2.6848e+000 -3.0890e+000 +1.4705e-001 +3.5977e+000 -2.4794e-001 +2.9324e+000 -3.7254e+000 -1.6530e+000 +3.4292e+000 +2.1244e+000 -1.3653e+000 +3.1000e+000
3488 +2.675278485e+002 +2.675278485e+002 +3.021278485e+002 +3.021278485e+002 +1.0256e+000 +3.9029e+000 +8.7856e-001 +9.5250e-001 -6.5465e-001 -1.0855e+000 -2.5610e+000 +2.4707e+000 -2.6589e+000 -3.2840e+000 +2.8450e-001 +3.6797e+000 -2.4055e-001 +2.9147e+000 -3.7401e+000 -1.6839e+000 +3.4112e+000 +2.1191e+000 -1.3680e+000 +3.0988e+000
3569 +1.887239587e+002 +1.887239587e+002 +2.233239587e+002 +2.233239587e+002 -5.6075e-001 +3.3522e+000 -3.8548e-001 +6.5954e-001 -9.1990e-001 -1.0058e+000 -2.5615e+000 +2.4412e+000 -2.6946e+000 -3.4665e+000 +3.7850e-001 +3.7034e+000 -2.5939e-001 +2.8918e+000 -3.7724e+000 -1.6758e+000 +3.4170e+000 +2.1184e+000 -1.3667e+000 +3.0967e+000
3691 +1.566180751e+002 +1.566180751e+002 +1.912180751e+002 +1.912180751e+002 -8.0564e-001 +3.3487e+000 -4.5793e-001 +5.8736e-001 -4.7665e-001 -1.3659e+000 -2.5632e+000 +2.1984e+000 -2.6855e+000 -3.4698e+000 +3.8283e-001 +3.7344e+000 -3.4795e-001 +2.8927e+000 -3.7716e+000 -1.6783e+000 +3.4143e+000 +2.1180e+000 -1.3640e+000 +3.0994e+000
4011 +9.140832888e+001 +9.140832888e+001 +1.260083289e+002 +1.260083289e+002 -4.5785e-001 +3.3412e+000 -5.7053e-001 -2.4330e-001 -1.0980e+000 -1.4579e+000 -2.6902e+000 +2.3581e+000 -2.7043e+000 -3.3679e+000 +4.0439e-001 +3.7279e+000 -3.7653e-001 +2.9237e+000 -3.7923e+000 -1.6744e+000 +3.4188e+000 +2.1122e+000 -1.3640e+000 +3.1029e+000
4296 +3.970855433e+001 +3.970855433e+001 +7.430855433e+001 +7.430855433e+001 +6.8758e-001 +3.3962e+000 -1.8173e+000 +6.0498e-001 -1.4504e+000 -1.5187e+000 -2.7326e+000 +2.2863e+000 -2.7181e+000 -3.3958e+000 +4.0081e-001 +3.6783e+000 -3.2833e-001 +2.9340e+000 -3.7774e+000 -1.6629e+000 +3.4169e+000 +2.1139e+000 -1.3678e+000 +3.1006e+000
4683 +2.495159743e+001 +2.495159743e+001 +5.955159743e+001 +5.955159743e+001 +8.8113e-001 +3.1722e+000 -1.0908e+000 +1.0108e+000 -1.5799e+000 -1.6326e+000 -2.6904e+000 +2.0790e+000 -2.8277e+000 -3.3269e+000 +3.9689e-001 +3.7216e+000 -3.2240e-001 +2.9427e+000 -3.7814e+000 -1.6528e+000 +3.4238e+000 +2.1156e+000 -1.3660e+000 +3.1007e+000
5034 +1.455586222e+001 +1.455586222e+001 +4.915586222e+001 +4.915586222e+001 +1.0652e+000 +3.1112e+000 -1.2264e+000 +8.7731e-001 -1.6593e+000 -1.5158e+000 -2.7382e+000 +2.1492e+000 -2.7694e+000 -3.3363e+000 +3.7213e-001 +3.7400e+000 -3.2793e-001 +2.9425e+000 -3.7817e+000 -1.6577e+000 +3.4218e+000 +2.1130e+000 -1.3668e+000 +3.1011e+000
5284 +9.368512846e+000 +9.368512846e+000 +4.396851285e+001 +4.396851285e+001 +1.5680e+000 +3.0270e+000 -1.5921e+000 +7.6780e-001 -1.5645e+000 -1.4483e+000 -2.7172e+000 +2.1644e+000 -2.7848e+000 -3.3300e+000 +3.7919e-001 +3.7287e+000 -3.2543e-001 +2.9416e+000 -3.7732e+000 -1.6583e+000 +3.4223e+000 +2.1119e+000 -1.3661e+000 +3.1015e+000
5925 +6.056225484e+000 +6.056225484e+000 +4.065622548e+001 +4.065622548e+001 +1.9080e+000 +3.0503e+000 -1.8421e+000 +8.7759e-001 -1.7586e+000 -1.5410e+000 -2.7108e+000 +2.1917e+000 -2.7735e+000 -3.3262e+000 +3.6017e-001 +3.7363e+000 -3.2650e-001 +2.9343e+000 -3.7750e+000 -1.6588e+000 +3.4232e+000 +2.1123e+000 -1.3651e+000 +3.1012e+000
% function evaluation | noise-free fitness - Fopt (8.816000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.233049519e+007 +4.233049519e+007 +4.233058335e+007 +4.233058335e+007 +2.7630e+000 -6.7321e-001 +1.0640e+000 -6.7985e-001 -1.7750e+000 -2.2245e+000 +4.6475e+000 +2.0100e+000 +4.3776e+000 +2.3033e+000 -3.9926e+000 -2.3942e-001 -4.6127e+000 -3.7581e+000 -3.0055e+000 +4.1455e+000 -4.5160e+000 -1.7689e+000 -3.8312e+000 +4.2924e+000
3 +3.859440961e+007 +3.859440961e+007 +3.859449777e+007 +3.859449777e+007 -1.5735e+000 +1.1111e+000 +3.3616e+000 -5.0241e-001 -4.3539e+000 +2.8539e+000 -3.5457e+000 +3.0275e+000 +4.8255e+000 -4.7897e+000 +1.4071e+000 -4.0207e+000 +1.4063e+000 -1.2139e-003 -2.7106e+000 -3.9402e+000 -1.2142e+000 +4.0974e+000 -3.4339e+000 -3.8975e+000
4 +1.324259857e+007 +1.324259857e+007 +1.324268673e+007 +1.324268673e+007 +4.1429e+000 -2.1726e+000 +1.4962e-001 -1.4136e+000 -2.7308e+000 -4.6111e+000 -2.9846e+000 -6.5397e-001 +4.0679e+000 -2.3164e+000 +1.9391e-001 -2.2983e+000 +2.0973e+000 +3.6515e+000 -4.3600e+000 -2.5610e+000 -2.8587e+000 -3.2319e+000 +4.2746e+000 +1.9066e+000
18 +5.191675733e+006 +5.191675733e+006 +5.191763893e+006 +5.191763893e+006 +6.8517e-001 -3.1022e+000 -3.1601e+000 +2.6995e-001 +5.9186e-001 +7.0474e-002 +1.3797e+000 +6.3811e-001 -4.4468e+000 +3.4615e+000 +2.6265e+000 -2.7131e+000 -5.1596e-001 -9.5708e-001 +4.0262e+000 +1.9363e+000 +5.5444e-001 -4.5819e+000 +6.7468e-001 +1.4116e+000
70 +3.391643186e+006 +3.391643186e+006 +3.391731346e+006 +3.391731346e+006 -2.7714e+000 -2.2840e+000 +3.4267e-002 +2.1345e+000 -2.0521e+000 -1.0656e+000 -4.6914e-001 +1.9067e+000 +5.2641e+000 -5.5053e+000 -1.0837e+000 -3.7005e+000 -6.8741e-001 -6.7368e-001 +2.2866e+000 -5.7000e+000 +1.4489e+000 -1.6940e+000 +2.7203e+000 -4.5128e-001
91 +2.311883588e+006 +2.311883588e+006 +2.311971748e+006 +2.311971748e+006 +1.4829e+000 -3.9280e-001 -5.3307e-001 +1.6196e+000 +1.8934e+000 -4.0212e+000 +4.7386e+000 +1.8390e+000 +7.4589e-001 +1.8181e+000 +4.3733e+000 -1.5740e+000 -2.9508e+000 +3.7868e+000 +2.3578e+000 -1.9658e+000 -8.8230e-001 -2.1800e+000 +2.3404e+000 +3.4377e-001
125 +1.438803717e+006 +1.438803717e+006 +1.438891877e+006 +1.438891877e+006 +1.3556e+000 -2.8819e+000 -1.0145e+000 +3.2273e+000 +2.3689e+000 -1.7411e+000 +2.8567e+000 +3.9623e+000 -1.2135e+000 +4.4463e-001 +3.5175e+000 -1.3448e+000 -5.7248e+000 +1.4435e+000 -7.8086e-001 +1.1915e-001 +2.5654e+000 -3.2207e+000 +2.0190e+000 -7.3184e-002
410 +6.191400549e+005 +6.191400549e+005 +6.192282149e+005 +6.192282149e+005 +1.8416e+000 -2.7155e+000 -1.6155e-002 +1.4046e+000 +3.6905e+000 -1.0977e+001 +2.6725e+000 +4.9670e+000 -7.1484e+000 -1.1254e+000 +2.6793e+000 -1.6002e+000 -4.1623e+000 +5.6012e-001 -3.4615e-001 -3.1850e+000 +8.5543e-002 -2.9956e+000 +1.6001e+000 -2.3023e-001
588 +2.758979050e+005 +2.758979050e+005 +2.759860650e+005 +2.759860650e+005 +3.1173e+000 -3.0067e+000 -4.2731e-002 +2.3071e+000 -2.7127e+000 -6.9190e+000 +3.6548e+000 +4.8521e+000 -6.0879e+000 -2.3716e+000 +4.3647e+000 -1.2875e+000 -5.1969e+000 +1.2504e+000 -1.1967e+000 -2.0059e+000 +5.6186e-001 -3.6578e+000 +1.5776e+000 -5.8427e-001
723 +2.341107492e+005 +2.341107492e+005 +2.341989092e+005 +2.341989092e+005 +1.9375e+000 -3.9171e+000 +1.9301e+000 +2.3816e+000 -8.0127e+000 +3.2614e+000 +5.5777e-001 +9.7972e-001 -6.1222e+000 -2.5874e+000 -6.6997e-002 -1.4727e+000 -5.4732e+000 +1.3024e+000 -5.9711e-001 -1.3218e+000 +5.6273e-001 -3.6179e+000 +1.5857e+000 -5.5780e-001
895 +1.306108288e+005 +1.306108288e+005 +1.306989888e+005 +1.306989888e+005 +2.4909e+000 -1.3179e+000 +1.0486e+000 -1.9119e+000 -2.1403e+001 +6.7236e+000 +2.8849e+000 -4.1133e-001 -3.8433e+000 -3.5763e+000 +3.9490e+000 -6.0001e-001 -3.0962e+000 -7.4308e-001 +1.4256e+000 -8.9536e-001 +7.8687e-001 -4.0192e+000 +1.2557e+000 -6.0305e-001
952 +7.950422389e+004 +7.950422389e+004 +7.959238389e+004 +7.959238389e+004 +4.1329e+000 -2.1101e+000 -7.9823e-001 -5.3792e-001 -1.6562e+001 +6.5972e+000 +1.1202e+000 -5.5954e-001 -3.2795e+000 -3.6022e+000 +1.9235e+000 -1.0744e+000 -2.2601e+000 -1.1643e-001 +8.9940e-001 -1.1505e+000 +7.1762e-001 -3.9700e+000 +1.3128e+000 -5.3640e-001
1054 +6.123802212e+004 +6.123802212e+004 +6.132618212e+004 +6.132618212e+004 +5.5150e+000 -2.3493e+000 -1.3560e+000 -1.2293e-001 -1.5100e+001 +6.5590e+000 -4.9211e-002 -6.0430e-001 -3.1092e+000 -2.6809e+000 +2.5445e-001 -8.0489e-001 -2.0076e+000 -8.3584e-003 +7.4046e-001 -1.2763e+000 +6.3348e-001 -3.9256e+000 +1.3300e+000 -5.1627e-001
1400 +3.583529088e+004 +3.583529088e+004 +3.592345088e+004 +3.592345088e+004 +5.7977e+000 +4.4797e-002 -3.6067e+000 -2.3015e+000 -1.2247e+001 +8.3130e+000 -8.8142e-001 -4.0130e-001 -2.7943e+000 +9.5651e-001 +6.3167e-001 -1.6197e+000 -1.9207e+000 -7.9398e-003 +9.7484e-001 -1.8487e+000 +4.7584e-001 -4.0627e+000 +1.3106e+000 -5.6195e-001
1545 +2.509853588e+004 +2.509853588e+004 +2.518669588e+004 +2.518669588e+004 +3.7502e+000 -2.5527e+000 -5.6648e-001 -2.5050e+000 -1.3016e+001 +4.5763e+000 -5.9565e-001 +9.0585e-001 -2.9865e+000 +3.8624e+000 +1.3857e+000 -1.3007e+000 -3.1920e+000 -4.4997e-001 +8.4185e-001 -1.7919e+000 +6.4064e-001 -3.9531e+000 +1.5243e+000 -5.3041e-001
1671 +1.538459389e+004 +1.538459389e+004 +1.547275389e+004 +1.547275389e+004 +3.2033e+000 -1.9447e+000 -9.5621e-001 -8.5323e-001 -1.0916e+001 +5.0885e+000 -1.7439e-001 +9.3144e-001 -2.1552e+000 +1.9100e+000 +1.9159e+000 -1.2540e+000 -2.9833e+000 -4.9545e-001 +7.5502e-001 -1.7854e+000 +6.7695e-001 -3.9447e+000 +1.4414e+000 -5.6517e-001
1959 +7.917773648e+003 +7.917773648e+003 +8.005933648e+003 +8.005933648e+003 +6.4774e-001 -5.7801e-001 -1.0147e+000 +2.1103e+000 +2.3200e+000 +4.8964e+000 +1.6191e-002 +1.2630e+000 -1.1088e-001 +6.7172e-001 +5.3128e-001 -1.1222e+000 -2.9033e+000 -4.3670e-001 +8.3155e-001 -1.7273e+000 +6.6539e-001 -3.9454e+000 +1.4317e+000 -5.6899e-001
2061 +5.701505013e+003 +5.701505013e+003 +5.789665013e+003 +5.789665013e+003 +4.0966e+000 -2.7930e+000 -1.2524e+000 +1.8676e+000 -2.5010e+000 +6.2698e+000 +5.1967e-001 +1.2059e+000 -1.2862e+000 +1.8601e+000 +1.5727e-001 -7.6008e-001 -2.6957e+000 -6.8413e-001 +6.2030e-001 -1.7735e+000 +5.2532e-001 -4.0004e+000 +1.4529e+000 -5.8788e-001
2231 +3.516964273e+003 +3.516964273e+003 +3.605124273e+003 +3.605124273e+003 +2.3253e+000 -3.1963e+000 -8.6059e-001 +2.3662e+000 -2.8050e+000 +5.9937e+000 +2.8276e+000 +1.4655e+000 +6.1739e-001 +1.8849e+000 +2.9422e-001 -5.9174e-001 -2.7259e+000 -4.4663e-001 +6.5777e-001 -1.7780e+000 +5.8323e-001 -3.9520e+000 +1.4515e+000 -5.7078e-001
2493 +2.511449428e+003 +2.511449428e+003 +2.599609428e+003 +2.599609428e+003 +2.4054e+000 -8.0799e+000 -2.4080e+000 +2.7570e+000 -2.5339e-001 +4.7240e+000 +1.9535e+000 +9.5721e-001 -1.2174e-001 +1.8551e+000 +6.0119e-001 +1.2734e-001 -2.6851e+000 -7.0777e-001 +7.8784e-001 -1.7913e+000 +5.5397e-001 -3.9825e+000 +1.4480e+000 -5.7495e-001
2699 +1.583139974e+003 +1.583139974e+003 +1.671299974e+003 +1.671299974e+003 +2.2758e+000 -6.1290e+000 -3.0291e+000 +3.2261e+000 -1.5858e+000 +3.0716e+000 +2.0593e+000 +1.1599e+000 -1.4174e-001 +1.9242e+000 +3.7401e-001 -5.6134e-001 -2.4913e+000 -5.9925e-001 +8.4362e-001 -1.7982e+000 +5.4231e-001 -4.0003e+000 +1.4393e+000 -5.7145e-001
2821 +9.327906007e+002 +9.327906007e+002 +1.020950601e+003 +1.020950601e+003 +2.2576e+000 -6.0895e+000 -2.0472e+000 +2.8366e+000 -1.7615e-001 +1.5683e+000 +2.3673e+000 +1.2971e+000 +1.5016e-001 +1.8996e+000 +3.3479e-001 -3.1847e-001 -2.7007e+000 -5.1447e-001 +8.0487e-001 -1.8120e+000 +5.6479e-001 -3.9952e+000 +1.4390e+000 -5.6878e-001
3112 +5.284559588e+002 +5.284559588e+002 +6.166159588e+002 +6.166159588e+002 +2.5947e+000 -5.8497e+000 -2.3595e+000 +2.5966e+000 +9.1336e-001 +1.2647e+000 +2.6886e+000 +1.2190e+000 +1.9593e-001 +1.9466e+000 +3.5577e-001 -2.6459e-001 -2.7998e+000 -5.3234e-001 +8.1740e-001 -1.7918e+000 +5.2861e-001 -3.9894e+000 +1.4392e+000 -5.6232e-001
3528 +3.634600792e+002 +3.634600792e+002 +4.516200792e+002 +4.516200792e+002 +3.1428e+000 -4.2194e+000 -1.6579e+000 +4.4967e+000 +7.7968e-001 +9.0504e-001 +2.7773e+000 +1.2762e+000 +4.2278e-001 +1.8763e+000 +4.2906e-001 -2.1888e-001 -2.8107e+000 -6.3030e-001 +8.2707e-001 -1.7937e+000 +5.1910e-001 -3.9780e+000 +1.4348e+000 -5.7317e-001
3804 +2.287589593e+002 +2.287589593e+002 +3.169189593e+002 +3.169189593e+002 +3.3456e+000 -2.1476e+000 -1.1921e+000 +3.9842e+000 -2.6682e-001 +1.4052e+000 +2.7024e+000 +1.1535e+000 +5.1372e-001 +2.0739e+000 +2.8204e-001 -2.9254e-001 -2.7987e+000 -6.2047e-001 +8.3252e-001 -1.7943e+000 +5.1414e-001 -3.9825e+000 +1.4380e+000 -5.6773e-001
4137 +1.498402080e+002 +1.498402080e+002 +2.380002080e+002 +2.380002080e+002 +2.9948e+000 -1.6812e+000 -9.6919e-001 +3.4630e+000 -1.0370e+000 +6.4711e-001 +2.6382e+000 +1.1758e+000 +2.8512e-001 +1.9521e+000 +2.4502e-001 -3.3680e-001 -2.7464e+000 -6.0004e-001 +8.2742e-001 -1.8106e+000 +5.0233e-001 -3.9813e+000 +1.4346e+000 -5.6677e-001
4422 +9.455080374e+001 +9.455080374e+001 +1.827108037e+002 +1.827108037e+002 +3.0870e+000 +4.9362e-001 -8.3604e-001 +3.5499e+000 -7.8552e-001 +4.0299e-001 +2.8863e+000 +1.2203e+000 +2.8089e-001 +1.9432e+000 +3.0219e-001 -3.2857e-001 -2.7936e+000 -5.9319e-001 +8.3636e-001 -1.8126e+000 +5.0983e-001 -3.9814e+000 +1.4331e+000 -5.6651e-001
4493 +5.797609007e+001 +5.797609007e+001 +1.461360901e+002 +1.461360901e+002 +2.8964e+000 +2.6714e+000 -5.3026e-001 +3.5204e+000 -1.0624e+000 +2.2766e-001 +2.8160e+000 +1.2588e+000 +3.5936e-001 +1.9504e+000 +3.1566e-001 -3.2705e-001 -2.7615e+000 -5.9227e-001 +8.3841e-001 -1.8020e+000 +5.0285e-001 -3.9818e+000 +1.4344e+000 -5.6714e-001
4832 +3.843043743e+001 +3.843043743e+001 +1.265904374e+002 +1.265904374e+002 +2.8776e+000 +4.5952e+000 +1.5487e-001 +4.1772e+000 -1.1137e+000 +6.3759e-001 +3.0280e+000 +1.3000e+000 +4.2165e-001 +1.8240e+000 +2.9596e-001 -3.4168e-001 -2.7624e+000 -5.9881e-001 +8.4573e-001 -1.7928e+000 +5.1362e-001 -3.9801e+000 +1.4336e+000 -5.6869e-001
4951 +2.386688869e+001 +2.386688869e+001 +1.120268887e+002 +1.120268887e+002 +2.8264e+000 +4.0228e+000 -1.0620e-001 +3.7581e+000 -1.0221e+000 +9.7588e-001 +2.9191e+000 +1.3839e+000 +4.8601e-001 +1.8852e+000 +3.1411e-001 -3.2181e-001 -2.7625e+000 -5.8639e-001 +8.4565e-001 -1.7989e+000 +5.1095e-001 -3.9820e+000 +1.4334e+000 -5.6707e-001
5481 +1.562736447e+001 +1.562736447e+001 +1.037873645e+002 +1.037873645e+002 +2.7853e+000 +4.2186e+000 +1.1803e-001 +3.8794e+000 -8.1903e-001 +8.4387e-001 +2.9095e+000 +1.4526e+000 +4.0954e-001 +1.8421e+000 +3.0620e-001 -3.0856e-001 -2.7622e+000 -5.8371e-001 +8.4550e-001 -1.7959e+000 +5.1284e-001 -3.9802e+000 +1.4337e+000 -5.6745e-001
% function evaluation | noise-free fitness - Fopt (-1.866200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.698780764e+007 +2.698780764e+007 +2.698762102e+007 +2.698762102e+007 -3.5970e+000 -4.5498e+000 +3.4408e+000 -1.9532e+000 +2.0853e+000 +4.1568e+000 -1.9546e+000 -4.6984e+000 +1.0438e-001 -2.0543e+000 +4.5864e+000 +3.3774e+000 +4.7017e+000 -1.5811e+000 -1.0646e+000 -1.2977e+000 -3.3489e+000 +5.8302e-001 -6.6044e-001 -3.0344e+000
3 +5.778012806e+006 +5.778012806e+006 +5.777826186e+006 +5.777826186e+006 -4.5663e+000 +2.5353e+000 -4.6115e-001 -2.6908e+000 -4.3385e+000 +2.0005e+000 -3.7868e+000 -3.9659e+000 -5.2132e-001 -4.4796e+000 -2.3346e+000 +1.6162e-001 +4.9140e-001 -9.5035e-001 +7.3408e-002 +4.2747e+000 +2.2490e+000 +4.7639e-002 -2.2190e+000 +1.6940e+000
97 +2.954172604e+006 +2.954172604e+006 +2.953985984e+006 +2.953985984e+006 -2.5682e+000 -2.1671e+000 -1.5490e+000 -4.3793e+000 -3.9953e+000 -4.6968e+000 -1.8915e-001 +2.1685e+000 -1.7073e-001 -6.3837e-001 +1.3513e+000 +3.2530e+000 +2.5959e+000 +2.3623e+000 -5.2010e+000 -1.8351e+000 -2.8982e+000 +2.2801e+000 -3.1631e+000 +1.6119e+000
170 +2.243464086e+006 +2.243464086e+006 +2.243277466e+006 +2.243277466e+006 -5.0085e+000 +1.8742e+000 -4.6298e+000 -4.2181e+000 -3.3015e+000 -8.6617e-001 -3.1613e+000 +2.0531e+000 +2.0171e+000 -1.9014e+000 -1.8597e+000 +1.0498e+000 +2.0508e+000 +3.4279e+000 -4.2959e+000 +1.0786e+000 +8.0657e-001 +2.7785e+000 -4.0108e+000 +1.8640e+000
230 +1.333414007e+006 +1.333414007e+006 +1.333227387e+006 +1.333227387e+006 -7.2526e+000 +1.8145e+000 -2.6058e+000 -6.5398e+000 -4.4568e+000 -8.5133e+000 -2.6118e+000 -5.6557e-001 -3.7898e+000 +1.4538e+000 -9.0346e-001 -8.0102e-001 +4.4882e+000 +1.2326e+000 -2.6087e+000 -8.5453e-001 -2.6756e-001 +2.6283e+000 -3.2188e+000 +1.1900e+000
369 +6.629262489e+005 +6.629262489e+005 +6.627396289e+005 +6.627396289e+005 -1.7095e+001 +1.2303e+000 -3.0714e+000 -7.2439e+000 -8.1379e+000 -9.0688e+000 +2.7824e+000 +6.0757e-001 -3.6747e-001 +1.7100e+000 -2.2233e+000 -2.9798e-001 +3.7253e+000 +2.0304e+000 -2.1474e-001 -2.5920e+000 +6.6268e-001 +2.0669e+000 -2.9671e+000 +9.5986e-001
452 +5.859376159e+005 +5.859376159e+005 +5.857509959e+005 +5.857509959e+005 -1.8951e+001 +1.1888e+000 -3.3248e+000 -7.8292e+000 -8.7456e+000 -1.1168e+001 +3.5684e+000 +5.9702e-001 -5.8988e-001 +1.8698e+000 -2.4450e+000 -4.7019e-001 +4.0467e+000 +1.9719e+000 -3.5917e-001 -3.3971e+000 +7.0212e-001 +2.2553e+000 -3.1259e+000 +1.0426e+000
534 +3.383264762e+005 +3.383264762e+005 +3.381398562e+005 +3.381398562e+005 -2.3771e+001 +7.8519e-001 -5.4082e+000 -1.7634e-002 -1.1947e+001 -8.5960e+000 +5.6796e+000 +3.5602e+000 +9.6529e-001 -4.9099e-001 -6.9028e+000 +2.1893e+000 +4.0693e+000 +1.3435e+000 +2.7068e+000 -2.8194e+000 +7.8947e-001 +1.8747e+000 -3.2764e+000 +1.0998e+000
613 +2.406504958e+005 +2.406504958e+005 +2.404638758e+005 +2.404638758e+005 -1.8720e+001 +2.6345e+000 -5.4082e+000 -3.3655e+000 -1.1931e+001 -9.8177e+000 +3.4560e+000 +3.1350e+000 +2.4117e+000 -4.9099e-001 -5.8463e+000 +2.8395e+000 +5.2581e+000 +3.1441e+000 +2.2284e+000 -1.8294e+000 +7.8947e-001 +1.8747e+000 -3.9479e+000 +1.5401e+000
978 +1.575986068e+005 +1.575986068e+005 +1.574119868e+005 +1.574119868e+005 -1.2420e+001 +6.1003e+000 -2.4607e+000 +1.4138e-001 -3.0288e+000 -6.4201e+000 +4.7382e+000 -4.3706e+000 +2.6007e+000 -7.8533e-001 -3.2737e+000 +2.3905e+000 +2.0381e+000 +5.3939e+000 +1.4118e+000 -2.4813e+000 +1.3631e+000 +1.9560e+000 -3.7430e+000 +1.3937e+000
1134 +7.362916657e+004 +7.362916657e+004 +7.344254657e+004 +7.344254657e+004 -1.8173e+001 +3.9483e+000 -4.5657e+000 -1.0704e+001 -3.9738e-001 -8.1864e+000 +4.9469e+000 +9.7323e-001 -5.1370e+000 +1.6063e+000 -3.9842e+000 +2.2096e+000 +3.4949e+000 +3.4325e+000 +1.1318e+000 -2.3467e+000 +6.8520e-001 +2.0609e+000 -3.7726e+000 +1.4192e+000
